SubjectID;TimeStamp;Time;Awareness;Phase;MinimumEDA;MaximumEDA;EDARaw;EDAµSiemens;WeatherValue;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;Fps
1;20254946;637973836259837517;False;relax;65535;0;14798;5.644989;0.774197;70.22529;9.823959;76.96928;346.346;281.1776;0.2926659;23.08592
1;23870894;637973836263458155;False;relax;65535;0;12835;4.896164;0.8041505;70.21373;9.81924;76.96687;349.7096;277.3385;1.065496;26.70449
1;33977939;637973836273565138;False;relax;65535;0;13512;5.154419;0.7938201;70.21212;9.817526;76.959;350.6014;273.0756;1.971407;44.55313
1;43972023;637973836283557127;False;relax;65535;0;12965;4.945755;0.8021668;70.21172;9.817794;76.96288;350.4064;274.9205;1.523269;45.08889
1;53968903;637973836293555615;False;relax;65535;0;13228;5.046082;0.7981536;70.21228;9.818195;76.96172;350.1117;274.9982;1.912055;45.04947
1;63965645;637973836303549692;False;relax;65535;0;13484;5.143738;0.7942473;70.21191;9.817554;76.9615;350.3539;275.0022;2.12914;44.98966
1;73958123;637973836313541438;False;relax;65535;0;13476;5.140686;0.7943694;70.21074;9.816553;76.96033;350.5759;274.6715;2.590781;45.06798
1;83957955;637973836323544611;False;relax;65535;0;13401;5.112076;0.7955139;70.20976;9.816512;76.95964;350.5503;274.6179;2.653294;45.02769
1;93952684;637973836333536357;False;relax;65535;0;12882;4.914093;0.8034333;70.20911;9.816455;76.96018;350.546;274.9026;2.317743;45.03537
1;103950710;637973836343534581;False;relax;65535;0;12707;4.847336;0.8061036;70.21037;9.816904;76.96112;350.2991;275.0359;2.044165;44.96867
1;113941530;637973836353526334;False;relax;65535;0;12661;4.829788;0.8068056;70.2106;9.816881;76.96267;350.2194;275.1745;1.907859;45.05401
1;123932783;637973836363520134;False;relax;65535;0;12689;4.840469;0.8063782;70.21158;9.817557;76.96235;349.7619;275.0407;1.973486;44.98487
1;133927595;637973836373514213;False;relax;65535;0;13388;5.107117;0.7957122;70.21085;9.8172;76.96168;349.8952;275.1976;2.075488;45.00767
1;143918982;637973836383505963;False;relax;65535;0;12702;4.845428;0.8061799;70.21354;9.819017;76.96075;348.7917;275.1451;2.268625;45.08556
1;153919267;637973836393503503;False;relax;65535;0;13144;5.014038;0.7994354;70.21418;9.819427;76.96201;348.5739;275.336;1.906879;45.05597
1;163917166;637973836403500250;False;relax;65535;0;12620;4.814148;0.8074312;70.21468;9.819737;76.96311;348.3773;275.5942;1.731962;44.97114
1;173908373;637973836413492180;False;relax;65535;0;12596;4.804993;0.8077974;70.21342;9.819589;76.96139;348.6947;275.3001;2.172087;45.02475
1;183900387;637973836423484988;False;relax;65535;0;12981;4.951859;0.8019226;70.21848;9.821352;76.96933;347.3793;277.7912;359.9749;45.07154
1;193897567;637973836433482200;False;relax;65535;0;13288;5.06897;0.7972381;70.21908;9.821316;76.97089;347.2976;277.9605;359.745;45.01513
1;203894727;637973836443480502;False;relax;65535;0;12601;4.8069;0.8077211;70.21766;9.82069;76.97134;347.5664;278.0823;359.8004;44.99485
1;213889596;637973836453472862;False;relax;65535;0;12783;4.876328;0.8049439;70.21645;9.820618;76.96978;347.6708;277.8519;0.1972322;44.98565
1;223885716;637973836463470394;False;relax;65535;0;13214;5.040741;0.7983673;70.21568;9.820708;76.96786;347.6464;277.4194;0.7074804;44.99593
1;233882479;637973836473467414;False;relax;65535;0;12550;4.787445;0.8084993;70.21498;9.820395;76.9667;347.8394;277.2733;0.9343129;44.92076
1;243874716;637973836483459937;False;relax;65535;0;13007;4.961777;0.8015259;70.19646;9.81552;76.95563;351.6926;276.0756;3.76286;45.01236
1;253867973;637973836493451537;False;relax;65535;0;12615;4.812241;0.8075075;70.18639;9.813079;76.96256;352.4782;274.7468;2.763597;44.99423
1;263946991;637973836503530377;False;relax;65535;0;13008;4.962158;0.8015106;70.1991;9.810841;76.99631;354.306;289.248;1.215194;43.98346
1;273971773;637973836513554324;False;relax;65535;0;12817;4.889297;0.8044251;70.1882;9.80213;76.99601;358.503;292.8971;359.4795;44.86808
1;283967811;637973836523551074;False;relax;65535;0;13086;4.991913;0.8003204;70.19348;9.812221;76.9489;354.275;282.6378;5.945183;44.91488
1;293961308;637973836533544443;False;relax;65535;0;13075;4.987717;0.8004883;70.20199;9.8109;76.96629;354.8231;277.281;2.687784;44.97474
1;303953946;637973836543541192;False;relax;65535;0;12669;4.83284;0.8066835;70.2108;9.81403;76.96732;351.9897;277.5903;2.350149;45.0657
1;313951244;637973836553534196;False;relax;65535;0;12906;4.923248;0.8030671;70.21257;9.815747;76.96577;350.8155;277.608;2.720711;45.04106
1;323949322;637973836563535946;False;relax;65535;0;13433;5.124283;0.7950256;70.21515;9.817614;76.9664;349.8545;277.908;2.434643;44.97145
1;333938636;637973836573523151;False;relax;65535;0;12900;4.920959;0.8031586;70.21584;9.818168;76.96481;349.5711;277.641;2.616785;45.04468
1;343935999;637973836583519901;False;relax;65535;0;13261;5.05867;0.7976501;70.21609;9.818116;76.96465;349.5601;277.5862;2.753667;44.98683
1;353930680;637973836593516651;False;relax;65535;0;13078;4.988861;0.8004425;70.21697;9.818566;76.96674;349.2754;278.2372;2.280528;45.01842
1;363926130;637973836603510665;False;relax;65535;0;13391;5.108261;0.7956665;70.21587;9.818114;76.96817;349.5322;278.3145;1.99101;45.05717
1;373918103;637973836613504441;False;relax;65535;0;13510;5.153656;0.7938506;70.21508;9.81771;76.96722;349.6865;278.1603;2.184284;45.05688
1;383946131;637973836623531193;False;relax;65535;0;13142;5.013275;0.799466;70.21555;9.81793;76.96718;349.5732;278.2399;2.102056;45.05464
1;393911872;637973836633498435;False;relax;65535;0;13295;5.07164;0.7971313;70.21573;9.817676;76.96707;349.6818;278.2588;2.092412;45.00522
1;403910104;637973836643495326;False;relax;65535;0;13288;5.06897;0.7972381;70.21633;9.818322;76.96746;349.3415;278.2785;2.033216;44.9389
1;413906102;637973836653489287;False;relax;65535;0;13475;5.140305;0.7943847;70.21709;9.818645;76.96835;349.1241;278.3769;1.833791;44.948
1;423896867;637973836663481036;False;relax;65535;0;13531;5.161667;0.7935302;70.21838;9.819239;76.97047;348.8361;278.6332;1.226135;45.03434
1;433892142;637973836673474915;False;relax;65535;0;13252;5.055237;0.7977874;70.2181;9.81941;76.96656;348.6646;278.3645;2.233968;45.03455
1;443885246;637973836683471667;False;relax;65535;0;12594;4.80423;0.8078279;70.21774;9.819551;76.96741;348.6116;278.3676;2.138259;45.07747
