SubjectID;TimeStamp;Time;Awareness;Phase;MinimumEDA;MaximumEDA;EDARaw;EDAµSiemens;WeatherValue;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;Fps
21;20836137;637976377585329170;False;relax;65535;0;9075;3.461838;0.8615244;70.35063;9.962551;76.88795;0.7896839;281.0799;359.3372;23.07758
21;25312563;637976377589804950;False;relax;65535;0;8862;3.380585;0.8647745;70.34688;9.958006;76.89104;3.443346;281.5036;359.1566;31.10194
21;35317564;637976377599810325;False;relax;65535;0;8935;3.408432;0.8636606;70.34911;9.963975;76.88437;0.2583384;278.2429;358.955;44.81844
21;45307187;637976377609800420;False;relax;65535;0;9447;3.603745;0.855848;70.3529;9.966622;76.87461;358.718;276.6076;0.2360658;45.0891
21;55309291;637976377619800346;False;relax;65535;0;9696;3.69873;0.8520485;70.34575;9.962283;76.87415;0.9972734;274.5874;0.9270718;44.95518
21;65303524;637976377629795337;False;relax;65535;0;9583;3.655624;0.8537728;70.34558;9.960449;76.87865;1.98276;276.3159;359.9822;44.9521
21;75296054;637976377639785423;False;relax;65535;0;10111;3.85704;0.8457161;70.34315;9.962543;76.87898;1.276382;275.7559;359.8028;44.97071
21;85291415;637976377649780455;False;relax;65535;0;9990;3.810883;0.8475624;70.34309;9.960308;76.88145;2.3303;276.4484;359.389;45.02701
21;95287161;637976377659780735;False;relax;65535;0;9639;3.676987;0.8529183;70.34335;9.960015;76.87902;2.328321;276.165;359.5473;44.94735
21;105277372;637976377669770346;False;relax;65535;0;10331;3.940964;0.8423591;70.34302;9.962083;76.88158;1.168985;276.299;358.6559;45.05915
21;115274805;637976377679765462;False;relax;65535;0;9979;3.806686;0.8477302;70.33898;9.965705;76.88593;0.02303065;276.4198;358.1596;44.97655
21;125264276;637976377689755443;False;relax;65535;0;9427;3.596115;0.8561532;70.34005;9.962633;76.88548;1.073389;276.7783;357.7329;44.99758
21;135262636;637976377699755573;False;relax;65535;0;10331;3.940964;0.8423591;70.34024;9.961988;76.88586;1.481288;276.5797;357.8774;44.98115
21;145255787;637976377709745937;False;relax;65535;0;9883;3.770065;0.8491951;70.34123;9.961168;76.88528;1.790421;276.9206;357.7935;45.00644
21;155251766;637976377719745502;False;relax;65535;0;9939;3.791428;0.8483406;70.34061;9.961082;76.88631;1.843964;276.8845;357.8041;44.99878
21;165245842;637976377729735446;False;relax;65535;0;9857;3.760147;0.8495918;70.34142;9.961285;76.88392;1.670136;276.6989;358.1954;45.01137
21;175246619;637976377739740464;False;relax;65535;0;9582;3.655243;0.8537881;70.34084;9.960367;76.88432;2.05065;276.744;358.074;44.91579
21;185234488;637976377749725385;False;relax;65535;0;9430;3.59726;0.8561074;70.34202;9.962126;76.88308;1.49926;277.6369;358.9406;45.05861
21;195233448;637976377759726600;False;relax;65535;0;10278;3.920746;0.8431678;70.35824;9.972086;76.8784;355.6549;278.306;0.2941093;45.03027
21;205230114;637976377769720616;False;relax;65535;0;9675;3.69072;0.852369;70.36299;9.974516;76.87546;354.2173;277.9759;0.6892796;44.96525
21;215225687;637976377779715425;False;relax;65535;0;9570;3.650665;0.8539712;70.36349;9.97152;76.87395;355.6465;277.8121;1.197826;44.96182
21;225217464;637976377789710503;False;relax;65535;0;10400;3.967285;0.8413061;70.37225;9.976398;76.87058;352.6271;277.7652;1.875754;44.99754
21;235215051;637976377799706595;False;relax;65535;0;11104;4.23584;0.8305638;70.36773;9.972185;76.87423;355.4065;278.4324;0.3587956;44.98243
21;245206247;637976377809695934;False;relax;65535;0;10985;4.190445;0.8323796;70.36758;9.970851;76.87234;356.0212;278.3311;1.203543;45.06075
21;255209171;637976377819700884;False;relax;65535;0;11115;4.240036;0.830396;70.36855;9.971578;76.87852;355.4733;279.8439;359.8373;44.92861
21;265199796;637976377829690420;False;relax;65535;0;10917;4.164505;0.8334172;70.36777;9.971386;76.87577;355.5795;279.069;0.6610458;44.99946
21;275193664;637976377839685458;False;relax;65535;0;10941;4.17366;0.833051;70.36732;9.971111;76.87547;355.7673;278.9904;0.7733868;44.99844
21;285192338;637976377849681514;False;relax;65535;0;10786;4.114532;0.8354162;70.36671;9.970446;76.87499;356.0897;278.9658;0.8177786;44.9792
21;295184891;637976377859676616;False;relax;65535;0;10788;4.115295;0.8353857;70.3688;9.971852;76.87546;355.3057;279.0827;0.7501498;44.99602
21;305177215;637976377869670537;False;relax;65535;0;9792;3.735352;0.8505837;70.36662;9.970773;76.87548;355.9541;279.0429;0.719497;45.03241
21;315176210;637976377879666925;False;relax;65535;0;10398;3.966522;0.8413367;70.37021;9.972654;76.87428;354.8346;279.0201;0.8723472;45.0144
21;325168483;637976377889660423;False;relax;65535;0;9874;3.766632;0.8493324;70.36915;9.971956;76.87498;355.1736;279.055;0.8470359;45.02154
21;335166973;637976377899660329;False;relax;65535;0;10161;3.876114;0.8449531;70.36726;9.9713;76.87461;355.6609;278.9306;0.8861443;44.92514
21;345163153;637976377909655662;False;relax;65535;0;9807;3.741074;0.8503548;70.3686;9.972598;76.87514;354.9892;279.0922;0.7274103;44.9253
21;355155578;637976377919645657;False;relax;65535;0;9709;3.70369;0.8518502;70.36142;9.96764;76.87674;357.9078;278.7078;0.5249149;45.00373
21;365324617;637976377929815552;False;relax;65535;0;9913;3.781509;0.8487373;70.35608;9.964228;76.87577;0.1723181;278.5138;359.9132;44.38621
21;375145922;637976377939635614;False;relax;65535;0;9913;3.781509;0.8487373;70.35696;9.965262;76.87852;359.2594;278.7531;0.05620008;44.93856
21;385135624;637976377949625731;False;relax;65535;0;10169;3.879166;0.844831;70.35793;9.965661;76.8802;359.1678;278.9692;359.5128;45.05945
21;395132871;637976377959625350;False;relax;65535;0;9998;3.813934;0.8474403;70.35602;9.964241;76.88178;359.7956;278.9545;359.2462;45.05531
21;405125229;637976377969615739;False;relax;65535;0;10084;3.846741;0.846128;70.35518;9.96313;76.88342;0.3519666;279.4089;358.9791;45.09411
21;415123001;637976377979616643;False;relax;65535;0;10247;3.90892;0.8436408;70.35534;9.964033;76.88263;359.9571;279.163;359.1902;45.07677
21;425116212;637976377989605533;False;relax;65535;0;9495;3.622055;0.8551156;70.35365;9.962087;76.88398;0.9576126;279.5153;358.8192;45.08516
21;435335924;637976377999825620;False;relax;65535;0;9412;3.590393;0.8563821;70.35527;9.963511;76.87543;0.3939762;278.057;0.7864463;45.02391
21;445334166;637976378009825587;False;relax;65535;0;9702;3.701019;0.851957;70.37299;9.975584;76.90371;353.4035;296.22;359.7623;44.98895
21;455325941;637976378019819237;False;relax;65535;0;9563;3.647995;0.854078;70.37167;9.974216;76.90205;353.9991;297.687;1.955949;45.0287
21;465356506;637976378029845426;False;relax;65535;0;9502;3.624725;0.8550088;70.39342;9.969808;76.94228;356.3238;320.9227;359.2846;44.99162
21;475317071;637976378039810541;False;relax;65535;0;9612;3.666687;0.8533303;70.426;9.973639;76.96045;353.8059;335.1933;353.4711;44.96859
21;485310069;637976378049801119;False;relax;65535;0;9283;3.541183;0.8583505;70.36736;9.968444;76.86864;357.1005;276.6802;1.294502;45.02742
21;495307552;637976378059800342;False;relax;65535;0;9492;3.620911;0.8551614;70.36168;9.964384;76.8553;359.0462;273.4734;4.587759;45.03415
21;505301336;637976378069791126;False;relax;65535;0;9702;3.701019;0.851957;70.36026;9.964447;76.85619;359.114;274.3773;4.875489;45.03734
21;515295789;637976378079785353;False;relax;65535;0;10112;3.857422;0.8457007;70.36224;9.968969;76.85364;356.5706;273.533;4.977948;45.03481
21;525287542;637976378089780377;False;relax;65535;0;10141;3.868484;0.8452582;70.35995;9.964666;76.85403;358.8317;273.766;4.652429;45.07112
21;535289711;637976378099780463;False;relax;65535;0;10327;3.939438;0.8424201;70.40404;10.00135;76.85681;336.0435;276.3198;3.308099;44.97349
21;545281229;637976378109770967;False;relax;65535;0;10013;3.819656;0.8472114;70.43491;10.00936;76.8506;326.2838;276.4946;4.675232;45.04541
21;555280209;637976378119770384;False;relax;65535;0;10446;3.984833;0.8406042;70.42483;10.00564;76.85384;329.81;277.3308;4.001151;45.03007
21;565275076;637976378129765429;False;relax;65535;0;10067;3.840256;0.8463874;70.4196;10.0037;76.85497;331.6415;277.4442;3.890504;45.03133
21;575272462;637976378139761565;False;relax;65535;0;9873;3.766251;0.8493477;70.3837;9.982538;76.86941;347.8806;280.0706;0.4218506;44.96976
21;585264734;637976378149755462;False;relax;65535;0;9834;3.751373;0.8499428;70.36565;9.970741;76.87283;355.5685;279.2734;359.8956;44.99343
21;595260836;637976378159750462;False;relax;65535;0;9638;3.676605;0.8529335;70.36472;9.970406;76.87063;355.9297;278.6274;0.5863734;44.98974
21;605247498;637976378169740379;False;relax;65535;0;9373;3.575516;0.8569772;70.36546;9.970275;76.82113;355.9786;256.5548;5.95039;45.04071
21;615242419;637976378179731282;False;relax;65535;0;9487;3.619003;0.8552377;70.37241;9.971319;76.80548;354.9972;249.7177;8.490676;45.06759
21;625241761;637976378189730621;False;relax;65535;0;9611;3.666306;0.8533455;70.36874;9.973318;76.82075;353.8605;257.353;6.576936;45.0302
21;635239169;637976378199730573;False;relax;65535;0;9523;3.632736;0.8546883;70.3652;9.96425;76.89674;359.4197;292.6227;359.3054;45.0025
21;645234870;637976378209725391;False;relax;65535;0;9506;3.626251;0.8549477;70.36201;9.956859;76.90846;3.770984;296.5465;358.2663;45.00868
21;655228524;637976378219721469;False;relax;65535;0;9512;3.62854;0.8548562;70.34342;9.933512;76.8836;15.82463;281.039;356.1964;45.03576
21;665224390;637976378229714697;False;relax;65535;0;9365;3.572464;0.8570992;70.34194;9.933559;76.88298;15.81071;280.521;356.0193;45.02763
21;675220303;637976378239711113;False;relax;65535;0;9220;3.517151;0.8593118;70.34216;9.934462;76.88291;15.29391;280.5523;356.1477;45.01088
21;685219100;637976378249709965;False;relax;65535;0;9118;3.478241;0.8608682;70.34645;9.939671;76.88723;12.64143;283.4713;357.1006;44.91518
21;695213472;637976378259705588;False;relax;65535;0;9401;3.586197;0.8565499;70.33633;9.920583;76.90579;21.57055;290.8111;357.6248;45.05309
21;705212544;637976378269705353;False;relax;65535;0;9393;3.583145;0.856672;70.35464;9.935574;76.92292;14.64389;301.8669;358.3101;44.97276
21;715208302;637976378279700319;False;relax;65535;0;9433;3.598404;0.8560616;70.36846;9.945152;76.93555;9.678312;306.1393;354.9547;45.00256
21;725190359;637976378289679744;False;relax;65535;0;9463;3.609848;0.8556039;70.35207;9.957416;76.81391;2.470821;256.2333;6.548197;45.04886
21;735185856;637976378299675475;False;relax;65535;0;9148;3.489685;0.8604105;70.36304;9.966413;76.84892;357.6926;272.8805;5.196016;45.05074
21;745187395;637976378309680825;False;relax;65535;0;9164;3.495789;0.8601663;70.37;9.969387;76.87453;356.0888;287.095;2.792776;44.91672
21;755180716;637976378319670511;False;relax;65535;0;8885;3.389359;0.8644236;70.37293;9.970591;76.87023;355.3643;285.8101;2.588527;45.01419
21;765174083;637976378329665452;False;relax;65535;0;9353;3.567886;0.8572823;70.36483;9.967301;76.8584;356.6682;284.7307;4.971423;45.0263
21;775171399;637976378339660425;False;relax;65535;0;9695;3.698349;0.8520638;70.36546;9.967174;76.8588;356.6815;284.7921;4.346789;45.00772
21;785169569;637976378349660341;False;relax;65535;0;10762;4.105377;0.8357824;70.36575;9.966743;76.85693;356.7941;284.4915;4.626573;44.97023
21;795156560;637976378359645453;False;relax;65535;0;10831;4.131699;0.8347296;70.36504;9.966515;76.85651;356.8763;284.3776;4.758126;45.07146
21;805157992;637976378369650547;False;relax;65535;0;10962;4.181671;0.8327306;70.36561;9.966744;76.85579;356.7247;284.3867;4.941559;44.97663
21;815148403;637976378379640647;False;relax;65535;0;11037;4.210281;0.8315862;70.36613;9.966878;76.85517;356.6305;284.3911;5.025669;45.03703
21;825148248;637976378389640366;False;relax;65535;0;12097;4.614639;0.8154116;70.36583;9.966965;76.85499;356.5096;284.4147;4.988568;44.96614
21;835366437;637976378399855302;False;relax;65535;0;11850;4.520416;0.8191806;70.36589;9.966516;76.85427;356.6703;284.3372;5.159986;44.96376
21;845357567;637976378409850516;False;relax;65535;0;11538;4.401398;0.8239414;70.3695;9.96747;76.8614;356.4979;284.556;3.84973;45.02785
21;855352765;637976378419845435;False;relax;65535;0;10581;4.036331;0.8385443;70.36186;9.963626;76.84837;358.4016;281.8748;7.11718;44.99268
21;865343732;637976378429835424;False;relax;65535;0;11442;4.364777;0.8254063;70.35831;9.95874;76.84776;1.084844;281.4679;7.098545;45.10752
