SubjectID;TimeStamp;Time;Awareness;Phase;MinimumEDA;MaximumEDA;EDARaw;EDAµSiemens;WeatherValue;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;Fps
5;20588403;637974542751892317;False;relax;65535;0;24221;9.239578;0.6304112;70.15887;9.948876;76.95753;3.050224;277.17;359.4066;23.08143
5;28375928;637974542759678682;False;relax;65535;0;22396;8.543396;0.658259;70.15506;9.944513;76.92873;5.022767;263.9328;0.2479372;40.12114
5;38374093;637974542769675430;False;relax;65535;0;23071;8.800888;0.6479591;70.16946;9.951887;76.95858;2.191283;282.5573;2.790701;44.94312
5;48369725;637974542779672174;False;relax;65535;0;22667;8.646774;0.6541237;70.16899;9.950657;76.96663;2.408806;284.6975;2.092436;45.03147
5;58368870;637974542789669874;False;relax;65535;0;23623;9.011459;0.6395361;70.16843;9.950866;76.96883;2.137026;284.8419;1.712459;44.97118
5;68370312;637974542799671627;False;relax;65535;0;23584;8.996582;0.6401312;70.16864;9.951193;76.97197;2.005781;285.7648;1.649729;44.84781
5;78356222;637974542809659275;False;relax;65535;0;22847;8.715439;0.6513771;70.16753;9.950113;76.97166;2.492224;285.6173;1.669026;44.99355
5;88352220;637974542819656020;False;relax;65535;0;22753;8.679581;0.6528115;70.16659;9.950115;76.97119;2.743099;285.5995;1.720336;44.95369
5;98342747;637974542829643535;False;relax;65535;0;21769;8.304214;0.6678264;70.16384;9.945508;76.97091;4.941597;285.6422;2.141142;45.02982
5;108342793;637974542839645278;False;relax;65535;0;21854;8.336639;0.6665294;70.16271;9.9431;76.97063;6.170273;285.3857;2.07415;44.98951
5;118335318;637974542849637028;False;relax;65535;0;22151;8.449936;0.6619974;70.163;9.941689;76.97322;6.771245;285.9575;1.751649;45.03993
5;128326799;637974542859629565;False;relax;65535;0;21546;8.219147;0.6712291;70.1629;9.941959;76.97267;6.582253;285.8676;1.856101;45.00506
5;138318914;637974542869621319;False;relax;65535;0;21769;8.304214;0.6678264;70.16292;9.942304;76.97342;6.473304;286.0677;1.739801;45.0167
5;148316302;637974542879619216;False;relax;65535;0;21430;8.174896;0.6729991;70.16327;9.942581;76.97499;6.24614;286.2458;1.464609;45.01777
5;158314078;637974542889615967;False;relax;65535;0;22116;8.436584;0.6625315;70.16309;9.943346;76.97446;5.836716;286.0786;1.496036;44.9595
5;168305439;637974542899608587;False;relax;65535;0;21923;8.362961;0.6654764;70.16288;9.942754;76.97481;6.150426;286.4014;1.586382;45.04559
5;178299834;637974542909600338;False;relax;65535;0;22049;8.411026;0.6635538;70.16275;9.942772;76.97446;6.15073;286.1684;1.601949;45.02451
5;188298706;637974542919602087;False;relax;65535;0;22171;8.457565;0.6616922;70.16356;9.944139;76.97507;5.473873;286.2648;1.379768;44.93431
5;198510024;637974542929814600;False;relax;65535;0;21541;8.217239;0.6713054;70.19434;9.946486;77.02395;3.684401;316.8466;5.032818;45.11212
5;208508157;637974542939811351;False;relax;65535;0;21683;8.271408;0.6691386;70.20264;9.944937;77.03487;4.277986;321.6385;4.228577;45.03913
5;218393964;637974542949694294;False;relax;65535;0;21217;8.093643;0.6762493;70.20268;9.944889;77.03565;4.319607;321.6372;3.993296;44.40412
5;228385673;637974542959686041;False;relax;65535;0;21483;8.195114;0.6721904;70.19576;9.944727;77.03098;4.523143;318.3195;4.556714;45.07687
5;238379966;637974542969683256;False;relax;65535;0;21012;8.015442;0.6793774;70.15606;9.943495;76.96856;5.131886;280.3361;357.6989;45.0735
5;248374906;637974542979679998;False;relax;65535;0;21468;8.189392;0.6724193;70.15308;9.943172;76.955;5.220818;274.5848;357.3684;45.02199
5;258413639;637974542989716752;False;relax;65535;0;22568;8.609009;0.6556344;70.15493;9.945411;76.95292;4.136753;275.1395;359.0084;44.96185
5;268370154;637974542999674122;False;relax;65535;0;22843;8.713913;0.6514382;70.15501;9.945796;76.95485;3.99544;275.7303;358.9276;44.98679
5;278360697;637974543009660865;False;relax;65535;0;23614;9.008026;0.6396735;70.1555;9.945671;76.95577;3.999728;276.0022;358.7066;45.05671
5;288359509;637974543019663905;False;relax;65535;0;23490;8.960724;0.6415656;70.15574;9.946497;76.95636;3.709972;276.4555;359.0937;45.02042
5;298351914;637974543029655650;False;relax;65535;0;23186;8.844757;0.6462043;70.15585;9.946429;76.95763;3.787608;276.8073;359.105;45.03951
5;308349872;637974543039653028;False;relax;65535;0;23462;8.950043;0.6419928;70.1564;9.946581;76.95843;3.726604;277.1655;358.9914;45.00158
5;318345793;637974543049649938;False;relax;65535;0;22902;8.73642;0.6505379;70.15644;9.946554;76.96052;3.778641;278.9631;359.937;44.97681
5;328339570;637974543059641688;False;relax;65535;0;22378;8.53653;0.6585336;70.15867;9.947782;76.96671;3.524267;283.3972;1.48827;44.99288
5;338332627;637974543069634678;False;relax;65535;0;22448;8.563232;0.6574655;70.15989;9.947139;76.97021;3.749579;284.7437;1.524031;45.04524
5;348443110;637974543079746447;False;relax;65535;0;21950;8.37326;0.6650645;70.16009;9.947413;76.9711;3.587004;284.9706;1.525422;44.64339
5;358435979;637974543089738890;False;relax;65535;0;22509;8.586502;0.6565347;70.15962;9.947258;76.9707;3.646902;285.0356;1.591539;44.97869
5;368430566;637974543099735638;False;relax;65535;0;21714;8.283234;0.6686656;70.15988;9.946918;76.9714;3.688478;285.1778;1.465132;45.02233
5;378424782;637974543109727385;False;relax;65535;0;22359;8.529282;0.6588235;70.16016;9.947659;76.97112;3.377975;285.1548;1.487239;45.06625
5;388420193;637974543119724613;False;relax;65535;0;22486;8.577728;0.6568856;70.15981;9.947132;76.97159;3.64769;285.4455;1.48554;45.04158
5;398416899;637974543129721360;False;relax;65535;0;21678;8.269501;0.6692149;70.15833;9.937738;76.9727;8.515784;285.774;1.258116;45.00554
5;408409193;637974543139713983;False;relax;65535;0;21998;8.391571;0.664332;70.14519;9.915131;76.96406;19.51861;281.7198;1.925943;45.07404
5;418409477;637974543149710728;False;relax;65535;0;21746;8.295441;0.6681773;70.14132;9.915856;76.96166;18.57964;281.229;2.50079;44.94888
5;428394624;637974543159698624;False;relax;65535;0;22283;8.50029;0.6599832;70.15338;9.938699;76.97046;7.87893;285.5251;2.683403;45.11567
5;438395921;637974543169700373;False;relax;65535;0;22555;8.60405;0.6558328;70.17136;9.958225;76.9694;358.4985;285.2365;1.504435;44.99907
5;448392619;637974543179697119;False;relax;65535;0;22606;8.623505;0.6550546;70.17394;9.960495;76.96812;357.3354;284.8711;1.423235;45.0205
5;458387155;637974543189689671;False;relax;65535;0;22615;8.626938;0.6549172;70.17081;9.953594;76.97593;0.7202728;288.0988;1.527389;45.00588
