SubjectID;TimeStamp;Time;Awareness;Phase;MinimumEDA;MaximumEDA;EDARaw;EDAµSiemens;WeatherValue;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;Fps
7;20665382;637976622583532510;False;relax;65535;0;22838;8.712006;0.6515145;70.32608;9.906836;76.89091;1.127095;283.731;358.2677;23.07636
7;21904830;637976622584773001;False;relax;65535;0;22694;8.657074;0.6537117;70.32555;9.90613;76.89429;1.357965;284.191;357.7954;13.8247
7;31543571;637976622594409816;False;relax;65535;0;23436;8.940125;0.6423895;70.34496;9.928077;76.89204;347.9352;286.456;358.0742;43.28625
7;41540442;637976622604408720;False;relax;65535;0;22664;8.64563;0.6541695;70.32903;9.907728;76.89322;0.3508473;284.3817;358.0938;44.98963
7;51538530;637976622614408836;False;relax;65535;0;23013;8.778763;0.6488441;70.34442;9.929901;76.89214;346.2974;284.6887;358.6814;44.98189
7;61528318;637976622624395542;False;relax;65535;0;23094;8.809662;0.6476082;70.36501;9.941339;76.88477;337.1927;284.0016;359.5038;45.03109
7;71531003;637976622634398987;False;relax;65535;0;23435;8.939743;0.6424048;70.35108;9.931789;76.88629;343.6387;282.8611;359.6528;44.88541
7;81553012;637976622644423951;False;relax;65535;0;23075;8.802414;0.6478981;70.34068;9.923397;76.89134;348.6112;283.2787;359.2268;44.97023
7;91516189;637976622654383681;False;relax;65535;0;22652;8.641052;0.6543527;70.33072;9.915331;76.89103;353.7653;282.6908;359.8302;45.03806
7;101514292;637976622664384218;False;relax;65535;0;22534;8.596039;0.6561532;70.33187;9.915354;76.89088;353.7771;282.9675;359.2654;45.01991
7;111504160;637976622674373735;False;relax;65535;0;22749;8.678055;0.6528725;70.32473;9.910211;76.8996;356.9105;285.8034;358.1269;45.10592
7;121495110;637976622684363666;False;relax;65535;0;22612;8.625793;0.654963;70.32294;9.909427;76.89856;357.312;284.5856;358.807;45.22438
7;131494224;637976622694363745;False;relax;65535;0;22699;8.658981;0.6536354;70.32802;9.912772;76.89507;355.217;284.2941;358.972;45.01937
7;141487413;637976622704353831;False;relax;65535;0;22877;8.726883;0.6509194;70.33151;9.914058;76.89183;354.2663;283.659;358.9203;45.01222
7;151485220;637976622714353867;False;relax;65535;0;22541;8.598709;0.6560464;70.3252;9.910059;76.89484;356.4576;283.8518;358.7414;44.98488
7;161481105;637976622724348776;False;relax;65535;0;22437;8.559036;0.6576333;70.30551;9.889453;76.90405;8.70021;284.4658;357.1586;44.98857
7;171477074;637976622734343829;False;relax;65535;0;22610;8.625031;0.6549935;70.28915;9.87441;76.90923;16.21472;284.6562;356.9589;45.02004
7;181473650;637976622744343751;False;relax;65535;0;23192;8.847046;0.6461127;70.28821;9.874381;76.90925;16.03156;284.629;356.7394;44.99751
