SubjectID;TimeStamp;Time;Awareness;Phase;MinimumEDA;MaximumEDA;EDARaw;EDAµSiemens;WeatherValue;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;Fps
10;20512670;637975553429312684;False;relax;65535;0;12770;4.871368;0.8051423;70.19353;9.912797;76.94804;353.9664;280.4721;359.7744;23.07532
10;22897624;637975553431698115;False;relax;65535;0;11883;4.533005;0.8186771;70.21133;9.927948;76.94576;343.8542;281.6556;359.399;17.36998
10;32790556;637975553441589891;False;relax;65535;0;11883;4.533005;0.8186771;70.19396;9.911616;76.95;355.137;281.4965;359.2324;43.92484
10;42805737;637975553451606694;False;relax;65535;0;12035;4.590988;0.8163577;70.18924;9.911205;76.95053;355.7448;281.1761;359.8846;44.98751
10;52789670;637975553461588480;False;relax;65535;0;12324;4.701233;0.8119478;70.19035;9.911911;76.95085;355.2222;281.1774;359.6693;45.15699
10;62791841;637975553471595278;False;relax;65535;0;12469;4.756546;0.8097352;70.1907;9.91213;76.95129;355.029;281.1668;359.5104;45.09251
10;72790950;637975553481592071;False;relax;65535;0;12233;4.666519;0.8133364;70.1898;9.911436;76.95175;355.3642;281.1963;359.3564;44.9467
10;82782993;637975553491583865;False;relax;65535;0;12574;4.7966;0.8081331;70.18346;9.91147;76.95509;355.2183;281.4409;359.8071;45.06064
10;92781918;637975553501585660;False;relax;65535;0;12053;4.597855;0.816083;70.18444;9.911886;76.95555;355.1685;281.7145;359.9764;44.98579
10;102884812;637975553511687472;False;relax;65535;0;12136;4.629517;0.8148165;70.18389;9.911057;76.9575;355.3789;282.1749;359.8716;44.7391
10;112878818;637975553521679259;False;relax;65535;0;12400;4.730225;0.8107882;70.18179;9.910564;76.96024;355.7609;282.1113;359.0583;45.06122
10;122867616;637975553531671062;False;relax;65535;0;12366;4.717255;0.811307;70.18317;9.91072;76.9593;355.6851;282.7357;359.4948;45.06573
10;132868708;637975553541667855;False;relax;65535;0;12019;4.584885;0.8166018;70.18391;9.911405;76.95936;355.3694;282.7952;359.4132;44.93094
10;142864227;637975553551664648;False;relax;65535;0;12573;4.796219;0.8081483;70.18288;9.911221;76.95865;355.5825;282.6852;359.5608;44.99491
10;152856648;637975553561656442;False;relax;65535;0;12129;4.626846;0.8149233;70.1834;9.911356;76.95889;355.4209;282.7751;359.6377;44.99383
10;162850453;637975553571653235;False;relax;65535;0;11775;4.491806;0.820325;70.18286;9.910999;76.95925;355.6515;282.8052;359.5202;44.98745
10;172845909;637975553581650033;False;relax;65535;0;12198;4.653168;0.8138704;70.19066;9.915189;76.94802;353.6404;281.9767;0.1681926;44.99547
10;182841566;637975553591641824;False;relax;65535;0;12389;4.726028;0.810956;70.18553;9.907386;76.95613;357.993;282.4603;359.3698;45.02537
10;192837138;637975553601638620;False;relax;65535;0;12556;4.789734;0.8084077;70.18749;9.907147;76.95896;357.8434;282.4927;358.8221;45.01553
10;202795270;637975553611595405;False;relax;65535;0;12142;4.631805;0.814725;70.18767;9.907606;76.95788;357.6338;282.2169;358.6621;42.99421
10;212826061;637975553621627206;False;relax;65535;0;12042;4.593658;0.8162509;70.18835;9.908473;76.95663;357.1076;282.0253;358.8809;44.93706
10;222823927;637975553631624002;False;relax;65535;0;12190;4.650116;0.8139925;70.18863;9.908236;76.95808;357.0841;282.2893;358.6041;44.98385
10;232814459;637975553641615798;False;relax;65535;0;12035;4.590988;0.8163577;70.18903;9.9082;76.95938;357.1153;282.7672;358.1552;45.04609
10;242813055;637975553651612590;False;relax;65535;0;11838;4.515839;0.8193637;70.1896;9.908864;76.9586;356.8005;282.5133;358.3619;45.00158
10;252808974;637975553661609380;False;relax;65535;0;12603;4.807663;0.8076906;70.19007;9.909204;76.95827;356.6679;282.4622;358.3975;44.99271
10;262804724;637975553671606178;False;relax;65535;0;13251;5.054855;0.7978027;70.18981;9.909381;76.95782;356.6546;282.3172;358.4048;44.97015
10;272797402;637975553681597971;False;relax;65535;0;12466;4.755402;0.809781;70.19058;9.909694;76.95795;356.4241;282.3874;358.3937;45.00727
10;282793852;637975553691594765;False;relax;65535;0;12145;4.63295;0.8146792;70.19061;9.909776;76.95777;356.3706;282.4344;358.5019;45.00201
10;292788010;637975553701591562;False;relax;65535;0;12336;4.705811;0.8117647;70.19099;9.90987;76.95774;356.1944;282.3291;358.4365;45.01263
10;302785715;637975553711588355;False;relax;65535;0;12482;4.761505;0.8095369;70.19162;9.910288;76.95811;356.0769;282.3941;358.3481;44.93915
10;312779074;637975553721580148;False;relax;65535;0;12777;4.874039;0.8050355;70.19186;9.910551;76.95789;355.9373;282.3463;358.3503;44.98705
10;322772978;637975553731576942;False;relax;65535;0;12602;4.807281;0.8077058;70.19157;9.910558;76.95762;355.8764;282.3036;358.3696;45.02475
