SubjectID;TimeStamp;Time;Awareness;Phase;MinimumEDA;MaximumEDA;EDARaw;EDAµSiemens;WeatherValue;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;Fps
25;20532279;637976462999614145;False;relax;65535;0;14382;5.486298;0.7805448;70.36715;9.849985;76.9228;5.317223;294.6609;358.0226;23.07915
25;26450361;637976463005530177;False;relax;65535;0;13711;5.230331;0.7907835;70.36912;9.854351;76.90868;2.95257;292.6428;0.06398906;36.44937
25;36441601;637976463015525422;False;relax;65535;0;13554;5.170441;0.7931792;70.369;9.854155;76.90617;3.088274;292.578;1.019391;44.95773
25;46439193;637976463025521401;False;relax;65535;0;13620;5.195618;0.7921721;70.37247;9.854422;76.90211;2.458976;292.6695;1.62451;45.07055
25;56434241;637976463035515338;False;relax;65535;0;14200;5.41687;0.7833219;70.37459;9.856105;76.89657;0.7323005;291.7418;1.345379;45.06513
25;66430834;637976463045510395;False;relax;65535;0;14849;5.664444;0.7734188;70.37801;9.85997;76.89505;358.584;290.3489;1.451133;45.04242
25;76424565;637976463055505593;False;relax;65535;0;14878;5.675507;0.7729763;70.37906;9.8476;76.89979;5.271073;290.9327;2.135955;45.01534
25;86419446;637976463065503562;False;relax;65535;0;15024;5.731201;0.7707484;70.38206;9.848532;76.90066;4.51029;292.3066;1.460002;44.96798
25;96411342;637976463075495850;False;relax;65535;0;14148;5.397034;0.7841154;70.3816;9.848372;76.90094;4.505753;292.4061;1.131264;45.0432
25;106409336;637976463085491677;False;relax;65535;0;14391;5.489731;0.7804074;70.38091;9.847998;76.90077;4.803754;292.3956;1.151431;44.98546
25;116403563;637976463095485457;False;relax;65535;0;14514;5.536652;0.7785305;70.38266;9.848462;76.90042;4.287282;292.3599;0.9736436;45.02924
25;126393318;637976463105475575;False;relax;65535;0;14013;5.345535;0.7861753;70.38249;9.848396;76.90153;4.32764;292.5373;0.6940573;45.06256
25;136392505;637976463115475421;False;relax;65535;0;13854;5.284882;0.7886015;70.38312;9.848644;76.90166;4.104672;292.6527;0.6489925;44.97176
25;146386236;637976463125466014;False;relax;65535;0;13620;5.195618;0.7921721;70.38359;9.848372;76.90163;4.109804;292.7469;0.5321179;45.02171
25;156418217;637976463135500659;False;relax;65535;0;13307;5.076218;0.7969482;70.38387;9.848368;76.90221;4.101358;292.7757;0.3274114;44.98115
25;166704913;637976463145785469;False;relax;65535;0;13226;5.045319;0.7981842;70.37753;9.852147;76.90209;2.847495;291.993;0.5043958;39.23914
25;176369995;637976463155450392;False;relax;65535;0;13260;5.058289;0.7976654;70.37376;9.852221;76.89742;2.864415;289.3147;1.036623;44.99763
25;186363068;637976463165445338;False;relax;65535;0;13616;5.194092;0.7922332;70.37608;9.852236;76.90011;2.676574;290.3733;0.465804;45.08027
25;196359023;637976463175440507;False;relax;65535;0;13864;5.288696;0.7884489;70.37601;9.853056;76.89886;2.255291;289.9137;0.6536954;45.03207
25;206358105;637976463185440540;False;relax;65535;0;14829;5.656815;0.773724;70.37769;9.857119;76.89722;359.7827;289.1414;0.6906774;44.97907
25;216352051;637976463195435468;False;relax;65535;0;13082;4.990387;0.8003815;70.37725;9.856885;76.89742;0.0698704;289.7458;0.9707869;44.97812
25;226342282;637976463205425689;False;relax;65535;0;12912;4.925537;0.8029755;70.38022;9.8592;76.89772;358.6444;289.8038;0.3956845;45.06194
25;236342788;637976463215425465;False;relax;65535;0;12742;4.860687;0.8055695;70.37908;9.858675;76.89887;359.0545;290.573;0.4061869;44.96145
25;246332710;637976463225415582;False;relax;65535;0;12783;4.876328;0.8049439;70.37908;9.859241;76.89773;358.6446;289.8452;0.1127888;45.03917
25;256332440;637976463235415353;False;relax;65535;0;13609;5.191422;0.79234;70.37939;9.859833;76.89841;358.3879;290.0758;0.06714664;44.9965
