SubjectID;TimeStamp;Time;Awareness;Phase;MinimumEDA;MaximumEDA;EDARaw;EDAµSiemens;WeatherValue;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;Fps
29;20704376;637976603446218449;False;relax;65535;0;3474;1.325226;0.9469901;70.46966;9.917428;76.87745;343.2484;281.3226;0.6131261;23.08105
29;27776138;637976603453288951;False;relax;65535;0;2425;0.9250641;0.9629969;70.50546;9.932758;76.86977;331.1637;281.0109;0.2003485;35.67461
29;37766611;637976603463278858;False;relax;65535;0;2776;1.05896;0.9576409;70.48681;9.923059;76.87688;338.9651;282.4771;0.02827793;39.68352
29;47764755;637976603473277271;False;relax;65535;0;2594;0.9895325;0.9604181;70.47147;9.916491;76.87057;343.2067;282.0268;1.792158;44.87609
29;57759234;637976603483270192;False;relax;65535;0;2697;1.028824;0.9588464;70.47023;9.914269;76.87766;344.7374;282.8791;1.707315;44.95141
29;67752294;637976603493264084;False;relax;65535;0;3139;1.197433;0.9521019;70.46815;9.912248;76.87694;346.1098;280.605;1.808825;45.05537
29;77746558;637976603503258671;False;relax;65535;0;2719;1.037216;0.9585107;70.46783;9.91256;76.88002;346.6624;280.8278;1.708277;45.01716
29;87745380;637976603513258796;False;relax;65535;0;2394;0.9132385;0.9634699;70.46886;9.912422;76.87961;346.4981;280.4574;1.753393;44.97351
29;97737000;637976603523248720;False;relax;65535;0;2926;1.11618;0.9553521;70.46805;9.911177;76.88206;347.1398;280.0776;1.851476;45.04873
29;107735287;637976603533248789;False;relax;65535;0;3339;1.273727;0.9490501;70.46593;9.908255;76.88464;348.7339;280.8405;1.599198;45.01989
29;117724998;637976603543238277;False;relax;65535;0;3018;1.151276;0.9539483;70.46841;9.909692;76.8801;348.2806;280.3335;1.961287;45.08274
29;127942717;637976603553454895;False;relax;65535;0;2813;1.073074;0.9570764;70.46478;9.908499;76.88094;348.7647;279.957;2.284869;44.98032
29;137936259;637976603563448679;False;relax;65535;0;3075;1.173019;0.9530785;70.46531;9.905866;76.88361;350.1623;280.5837;2.097017;45.01923
29;147930836;637976603573444521;False;relax;65535;0;2742;1.04599;0.9581597;70.46377;9.905251;76.8865;350.5737;280.9222;1.830953;45.06213
29;158110655;637976603583623815;False;relax;65535;0;3053;1.164627;0.9534142;70.46233;9.905481;76.8839;350.4564;281.2855;1.819911;30.90877
29;167812599;637976603593323863;False;relax;65535;0;2719;1.037216;0.9585107;70.45601;9.900159;76.88524;353.0885;280.0251;1.072771;44.31436
29;177803291;637976603603313767;False;relax;65535;0;3232;1.23291;0.9506828;70.45359;9.896438;76.87341;354.0063;273.9045;0.4068227;45.06515
29;187798586;637976603613311608;False;relax;65535;0;3207;1.223373;0.9510643;70.4502;9.894645;76.8608;354.8401;269.4163;1.859775;45.07045
29;197798123;637976603623308718;False;relax;65535;0;2868;1.094055;0.9562371;70.4585;9.896317;76.88985;354.0293;285.4018;359.959;44.98457
29;207791251;637976603633303895;False;relax;65535;0;2526;0.9635925;0.9614557;70.47472;9.89422;76.92797;355.1106;308.9775;358.8705;45.00119
29;217786211;637976603643298755;False;relax;65535;0;2764;1.054382;0.9578241;70.51446;9.889537;76.97396;356.0725;343.1759;357.975;45.07581
29;227778616;637976603653293756;False;relax;65535;0;2690;1.026154;0.9589532;70.5069;9.900121;76.96313;350.2558;339.1107;358.9472;45.0617
29;237776250;637976603663288942;False;relax;65535;0;3244;1.237488;0.9504997;70.48948;9.901876;76.94616;349.671;326.1443;358.9476;45.06893
29;247771910;637976603673283814;False;relax;65535;0;2773;1.057816;0.9576867;70.48127;9.878829;76.95792;2.259389;326.4967;359.6431;45.04906
29;257773216;637976603683283883;False;relax;65535;0;2640;1.00708;0.9597162;70.47886;9.874333;76.96021;4.454052;326.3492;0.04329713;44.99197
29;267766251;637976603693279189;False;relax;65535;0;2972;1.133728;0.9546502;70.48722;9.873355;76.9685;4.573224;332.0204;0.421262;45.04634
29;277765232;637976603703278911;False;relax;65535;0;3243;1.237106;0.950515;70.48987;9.869884;76.97545;6.093947;333.6294;359.9484;44.93289
29;287762668;637976603713273988;False;relax;65535;0;3135;1.195908;0.952163;70.48664;9.869286;76.9738;6.264006;332.0195;359.9611;44.91091
29;297746705;637976603723259765;False;relax;65535;0;3065;1.169205;0.9532311;70.44482;9.882538;76.90791;0.9063564;290.7577;358.233;45.09787
