SubjectID;TimeStamp;Time;Awareness;Phase;MinimumEDA;MaximumEDA;EDARaw;EDAµSiemens;WeatherValue;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;Fps
14;20650385;637975684880214789;False;relax;65535;0;46253;17.64412;0.2942245;70.29974;9.861596;76.92973;10.69403;291.5551;358.6436;23.0777
14;28809796;637975684888376218;False;relax;65535;0;43480;16.5863;0.3365377;70.30711;9.876833;76.92683;1.5659;289.3174;358.2232;41.51194
14;38803405;637975684898367963;False;relax;65535;0;41658;15.89127;0.3643397;70.30386;9.873143;76.92422;3.901661;287.2911;358.6061;45.07393
14;48801939;637975684908364710;False;relax;65535;0;42029;16.03279;0.3586786;70.30393;9.873724;76.9252;3.352073;287.503;358.2906;45.01219
14;58797328;637975684918361461;False;relax;65535;0;45160;17.22717;0.3109026;70.30626;9.876155;76.92505;1.946461;287.9116;358.1825;45.05104
14;68795866;637975684928358206;False;relax;65535;0;44081;16.81557;0.3273671;70.30653;9.876825;76.92474;1.591455;287.9038;358.1231;44.99799
14;79009675;637975684938574991;False;relax;65535;0;42669;16.27693;0.3489128;70.30676;9.877074;76.92451;1.413243;287.835;358.1895;45.01241
14;89005495;637975684948571741;False;relax;65535;0;42349;16.15486;0.3537957;70.30715;9.877207;76.92427;1.257354;287.9743;358.2026;45.0336
14;98999372;637975684958563480;False;relax;65535;0;41601;15.86952;0.3652094;70.30813;9.878345;76.92432;0.6105809;288.0643;357.9599;45.06903
14;108993810;637975684968560234;False;relax;65535;0;42617;16.2571;0.3497063;70.30914;9.879235;76.92352;359.8494;287.9287;358.0728;45.06628
14;118832202;637975684978396951;False;relax;65535;0;43717;16.67671;0.3329213;70.2969;9.875;76.924;2.47679;286.9341;359.2779;42.92404
14;128868961;637975684988433706;False;relax;65535;0;42654;16.27121;0.3491417;70.29594;9.873983;76.93266;3.254336;286.5998;357.5618;44.95978
14;138864993;637975684998430454;False;relax;65535;0;40967;15.62767;0.3748837;70.30019;9.872709;76.92531;3.50056;286.565;358.7193;45.04534
14;148861387;637975685008427200;False;relax;65535;0;41459;15.81535;0.3673762;70.30309;9.874088;76.92685;2.712351;287.1494;358.0576;45.0186
14;158855613;637975685018418942;False;relax;65535;0;42174;16.0881;0.356466;70.3046;9.874949;76.92693;2.187586;287.2103;357.8416;45.00436
14;168855835;637975685028420695;False;relax;65535;0;40917;15.6086;0.3756466;70.30563;9.87544;76.92665;1.812089;287.2512;357.8524;44.93496
14;178843751;637975685038407435;False;relax;65535;0;40218;15.34195;0.3863127;70.30648;9.875872;76.92656;1.439926;287.4091;357.8514;45.05061
14;188837196;637975685048399188;False;relax;65535;0;39940;15.2359;0.3905547;70.30622;9.875993;76.92622;1.416312;287.309;357.8681;45.08531
14;198946069;637975685058510956;False;relax;65535;0;39178;14.94522;0.402182;70.29954;9.873444;76.93199;3.133584;288.7108;358.0195;43.6666
14;208940692;637975685068502702;False;relax;65535;0;38384;14.64233;0.4142977;70.29508;9.872025;76.93587;3.894748;289.11;358.7034;45.03323
14;218910383;637975685078474445;False;relax;65535;0;38763;14.78691;0.4085145;70.29776;9.873678;76.93298;2.962129;288.8498;358.9478;44.9043
14;228935347;637975685088501198;False;relax;65535;0;38221;14.58015;0.4167849;70.29865;9.870947;76.94058;4.481194;291.9609;358.0149;44.95705
14;238926635;637975685098492945;False;relax;65535;0;37328;14.2395;0.4304112;70.29826;9.873816;76.9374;2.740502;290.8608;358.8514;45.06092
14;248923834;637975685108489694;False;relax;65535;0;37296;14.22729;0.4308995;70.29787;9.873324;76.93964;3.209045;291.3266;358.4492;44.99255
14;258916876;637975685118481439;False;relax;65535;0;37457;14.28871;0.4284428;70.2987;9.874766;76.93932;2.494608;291.4001;358.6311;45.03549
14;268909820;637975685128473184;False;relax;65535;0;36830;14.04953;0.4380102;70.29841;9.87429;76.93915;2.286053;291.1255;358.429;45.07788
14;278906238;637975685138469932;False;relax;65535;0;36329;13.85841;0.445655;70.2989;9.874241;76.93961;2.342283;291.3871;358.3425;45.04248
14;288904127;637975685148466678;False;relax;65535;0;36059;13.75542;0.4497749;70.29736;9.873754;76.94193;2.921381;291.8787;358.7912;44.98758
14;298895183;637975685158458428;False;relax;65535;0;34941;13.32893;0.4668345;70.29716;9.872969;76.9409;3.254605;291.4303;358.3376;45.07756
14;308891054;637975685168455174;False;relax;65535;0;34596;13.19733;0.4720989;70.29709;9.872959;76.94301;3.316801;292.1542;358.6113;45.05414
14;318895787;637975685178461932;False;relax;65535;0;34694;13.23471;0.4706035;70.29597;9.871585;76.94206;4.31917;291.8724;358.2158;44.88354
14;328882827;637975685188448668;False;relax;65535;0;34001;12.97035;0.481178;70.29533;9.873328;76.93321;3.347026;290.1994;358.7124;45.01739
14;338876040;637975685198440419;False;relax;65535;0;33715;12.86125;0.4855421;70.30247;9.874876;76.93274;2.119408;288.7758;357.5161;45.04887
14;348874578;637975685208437163;False;relax;65535;0;33583;12.8109;0.4875563;70.3032;9.875952;76.92834;1.37073;288.0976;358.5037;44.97016
14;358865032;637975685218428910;False;relax;65535;0;35358;13.48801;0.4604715;70.30359;9.876292;76.92966;1.114679;288.3364;358.2969;45.1059
14;368866311;637975685228430652;False;relax;65535;0;35837;13.67073;0.4531624;70.3045;9.876789;76.92906;0.8533685;288.405;358.3022;44.95904
14;378860319;637975685238422403;False;relax;65535;0;35006;13.35373;0.4658427;70.3044;9.876679;76.92948;0.8914825;288.3409;358.274;44.96034
14;388854476;637975685248419152;False;relax;65535;0;33519;12.78648;0.4885328;70.30435;9.876667;76.92962;0.8200747;288.5026;358.1972;45.02563
14;398855535;637975685258420900;False;relax;65535;0;34262;13.06992;0.4771954;70.30496;9.877134;76.92901;0.6096228;288.5118;358.3619;44.91047
14;408844654;637975685268407640;False;relax;65535;0;33865;12.91847;0.4832532;70.30345;9.876442;76.92873;0.9616235;288.4054;358.4836;45.03849
14;418839717;637975685278404387;False;relax;65535;0;33880;12.92419;0.4830243;70.30367;9.876061;76.92953;1.1133;288.5209;358.3542;45.00937
14;428834134;637975685288396139;False;relax;65535;0;36035;13.74626;0.4501411;70.3044;9.876367;76.92893;0.8736286;288.5201;358.4093;45.02066
14;438827410;637975685298392888;False;relax;65535;0;36219;13.81645;0.4473335;70.3036;9.876263;76.92926;0.9387546;288.3228;358.3275;45.03447
14;448822201;637975685308384634;False;relax;65535;0;35473;13.53188;0.4587167;70.30351;9.876262;76.92913;0.9365308;288.3383;358.361;45.06654
14;458816784;637975685318381381;False;relax;65535;0;35104;13.39111;0.4643473;70.30389;9.876348;76.92873;0.8019379;288.2789;358.3441;45.05761
14;468816388;637975685328383129;False;relax;65535;0;36758;14.02206;0.4391089;70.30415;9.876619;76.92967;0.7357349;288.5446;358.1443;44.97063
14;479036396;637975685338599912;False;relax;65535;0;37392;14.26392;0.4294347;70.29505;9.883525;76.90035;357.2609;270.1254;359.4276;44.91734
14;489021487;637975685348586660;False;relax;65535;0;37781;14.41231;0.4234989;70.31629;9.863041;76.80254;5.071134;211.81;2.189307;45.07868
14;499013805;637975685358578408;False;relax;65535;0;37593;14.34059;0.4263676;70.29284;9.815245;76.79418;28.82605;215.0577;355.6224;45.07768
14;509015716;637975685368580156;False;relax;65535;0;40315;15.37895;0.3848325;70.28851;9.812244;76.79403;29.88968;214.6703;354.6724;44.96982
14;519009427;637975685378571901;False;relax;65535;0;41105;15.68031;0.3727779;70.24815;9.814085;76.85651;30.92642;250.7667;0.5179136;44.91439
14;529023747;637975685388588653;False;relax;65535;0;42579;16.2426;0.3502861;70.24783;9.82435;76.91814;26.47716;279.9743;2.359092;44.9174
14;539006877;637975685398570397;False;relax;65535;0;42392;16.17126;0.3531395;70.36941;9.852104;77.03716;9.092978;353.8462;354.7561;44.97023
14;549008748;637975685408572142;False;relax;65535;0;40514;15.45486;0.381796;70.386;9.852989;77.03634;9.157045;354.1355;351.3206;44.97783
14;559004992;637975685418568893;False;relax;65535;0;41976;16.01257;0.3594873;70.43707;9.783287;77.10333;37.68203;24.52771;356.6736;45.07291
14;568988336;637975685428550638;False;relax;65535;0;43901;16.7469;0.3301137;70.47229;9.762232;77.13017;45.53368;37.93011;357.5615;45.06228
14;578982651;637975685438547385;False;relax;65535;0;42102;16.06064;0.3575647;70.46308;9.768034;77.13126;44.07979;33.35929;356.1341;45.07691
14;588974226;637975685448539132;False;relax;65535;0;43253;16.49971;0.3400015;70.29291;9.918228;76.99863;330.8961;292.7372;348.0837;45.10424
14;598975742;637975685458540879;False;relax;65535;0;42291;16.13274;0.3546807;70.26561;9.89474;76.90538;347.0472;252.7354;358.5037;44.98093
14;608967583;637975685468532626;False;relax;65535;0;42569;16.23878;0.3504387;70.25693;9.873008;76.88633;0.1644789;244.4624;359.81;44.97428
14;618955492;637975685478519373;False;relax;65535;0;47107;17.96989;0.2811933;70.25701;9.868641;76.86769;2.301413;237.8682;359.5376;45.09273
14;628958277;637975685488521122;False;relax;65535;0;47374;18.07175;0.2771191;70.27946;9.836524;76.81761;18.32691;216.7602;1.672809;44.94964
14;638943629;637975685498507867;False;relax;65535;0;47020;17.93671;0.2825208;70.29254;9.7915;76.75056;35.44932;202.2627;359.2277;45.04645
14;648944892;637975685508509615;False;relax;65535;0;47183;17.99889;0.2800336;70.32423;9.847053;76.75463;11.00852;190.1069;4.848279;45.06822
14;658935854;637975685518501362;False;relax;65535;0;46960;17.91382;0.2834363;70.29691;9.870234;76.85877;359.8963;232.302;2.556721;44.99365
